PMID,Disease
36699449,clear cell renal cell carcinoma tumor
36699398,tumor
36699398,cancer
36699398,lung cancer
36699398,breast cancer
36699222,mental illness
36699222,breast cancer
36699222,psychiatric
36699222,anxiety disorder
36699222,depression
36699222,anxiety
36699213,invasive cancer
36699213,ductal carcinoma
36699213,seroma
36699089,breast cancer
36699089,death
36699089,cancer
36699089,tumor immune dysfunction
36699089,tumor
36699082,cancer
36699082,breast cancer
36699082,cancers
36699082,arrest
36698865,breast cancer
36698865,deep learning algorithm
36698865,malignancy
36698865,breast lesions
36698767,cancer
36698767,mortality
36698767,bayesian variational autoencoder
36698767,lung cancer
36698767,nsclc
36698767,breast cancer
36698743,breast cancer
36698743,metastatic breast cancer
36698743,mbc
36698692,mcf-7 breast cancer
36698692,cytotoxicity
36698692,cancer
36698665,breast cancer
36698665,cancer
36698640,dds
36698594,breast cancer
36698553,breast cancer
36698553,mbc
36698553,malignant breast disease
36698553,tumor
36698472,hypertension
36698472,breast cancer
36698436,breast cancer
36698436,non-small cell lung cancer
36698436,nsclc
36698436,lung cancer
36698436,breast and lung cancer
36698436,cancer
36698436,genetic disease
36698422,primary squamous cell carcinoma
36698422,breast cancer
36698422,tumor
36698422,squamous cell carcinoma
36698422,metastases
36698421,malignancies
36698421,breast cancer
36698421,cancer
36698421,cancers
36698419,tumor
36698419,breast cancer
36698419,tnbc
36698413,breast cancer
36698413,mbc
36698413,multiple myeloma
36698413,cancer
36698401,tumor
36698401,cancer
36698401,breast cancer
36698401,tumors
36698386,breast cancer
36698280,tumor
36698280,tumors
36698280,pancreatic
36698280,bladder tumors
36698078,breast cancers
36698078,breast cancer
36698078,cancers
36698078,tumors
36698037,breast cancer
36698037,invasive breast carcinoma
36698037,tumor
36698037,pls
36697997,breast cancer
36697966,tumour
36697966,tumours
36697966,breast cancer
36697763,breast cancer
36697763,cancers
36697763,cancer
36697763,tumor
36697441,cancer
36697441,breast cancer
36697441,tumor
36697419,breast cancer
36697389,breast cancer
36697389,vaginal atrophy
36697389,hypoestrogenism
36697389,pain
36697389,dyspareunia
36697364,breast cancer
36697317,prostate cancer
36697317,pten-loss tumours
36697317,diarrhoea
36697317,hyperglycaemia
36697317,rash
36697317,pten-loss
36697317,toxicities
36697107,metastatic colorectal cancer
36697107,colorectal cancer
36697107,crc liver metastases
36697107,liver metastases
36697107,metastases
36697106,metastases
36697106,brain metastases
36697106,cancer
36697106,melanoma
36697094,breast cancer
36697094,carcinogenic
36697094,cancers
36697093,spinal cord metastases
36697093,breast cancer
36697093,cancer
36697093,lung metastases
36697080,pain
36697080,tumor
36697080,visceral metastases
36697070,cancer
36697070,hypoxia
36697070,hypoxic tumor
36697070,breast cancer
36697070,tumor hypoxia
36697070,hypoxia-resistant breast cancer
36697070,tumors
36697070,hypoxia-resistant tumors
36697070,hr-positive breast cancer
36697069,cancer
36697069,epithelial ovarian cancer
36697069,fallopian-tube cancer
36697069,toxicity
36697069,fatigue
36697069,myelodysplastic syndrome
36697065,breast cancer
36697065,ces
36697064,breast cancer
36697057,-breast-tumor
36697057,breast cancer
36697057,sexual wellbeing
36697057,lymphedema
36697006,cancers
36697006,malignancy
36697006,cancer
36697006,non-small-cell lung cancer
36697006,nsclc
36697006,breast cancer
36697006,melanoma
36696982,breast cancer
36696936,cancer
36696936,cytotoxicity
36696936,valepotriate-type iridoids
36696934,breast cancer
36696934,aggressive malignancy
36696853,breast cancer
36696853,cancer
36696853,rcc
36696853,tisotumab
36696849,breast cancer
36696819,vulvar melanoma
36696819,mortality
36696819,died
36696819,cancer
36696815,breast cancer
36696693,dm
36696693,tumor
36696651,cancer
36696651,breast cancer
36696651,colorectal cancer
36696643,inflammation
36696641,dyspareunia
36696641,breast cancer
36696637,cancer
36696637,vaginal dryness
36696637,fatigue
36696637,pain
36696637,joint pain
36696637,breast cancer
36696637,vasomotor symptoms
36696637,sleep disturbance
36696637,dryness
36696440,breast cancer
36696440,neurological disorders
36696440,alzheimer's disease
36696370,breast cancer
36696357,tle3 sustains luminal breast cancer
36696357,breast cancer
36696357,luminal breast cancer
36696357,breast cancers
36696357,luminal breast cancers
36696336,inflammation
36696336,fibrosis in lymphedema
36696336,lymphedema
36696336,cancer
36696336,breast cancer
36696336,lymphatic injury
36696330,lymphedema
36696330,obesity
36696309,breast cancer-related lymphedema
36696309,breast cancer
36696309,lymphedema
36696309,postoperative lymphedema
36696309,primary breast cancer
36696309,synchronous contralateral breast cancer
36696306,primary breast augmentation
36696306,augmentation-mastopexy
36696306,contracture
36696306,seroma
36696306,rupture
36696306,infection
36696306,hematoma
36696303,breast cancer
36696303,breast ptosis
36696303,ptosis
36696303,gigantomastia
36696302,financial toxicity
36696302,hdhps
36696302,toxicity
36696263,fatigue
36696263,breast cancer
36696263,sensations
36696238,cancer
36696238,solid tumors
36696238,malignancies
36696238,lung cancer
36696238,prostate cancer
36696238,esophageal cancer
36696238,breast cancer
36696184,thromboembolism
36696184,breast cancer
36696184,metastatic disease
36696184,thrombosis
36696184,venous thromboembolism
36696184,venous and arterial thromboembolic
36696076,breast cancer-related lymphedema
36696076,cancer
36696046,breast cancer
36695998,breast cancer
36695998,mcf7 breast cancer
36695996,metastases
36695996,ductal carcinoma
36695978,breast cancer
36695978,dryness
36695978,pain
36695978,dyspareunia
36695978,itching
36695975,synchronous versus metachronous metastatic disease
36695975,tumors
36695975,cancer
36695975,non-small-cell lung carcinoma
36695975,nsclc
36695975,tumor
36695975,gastrointestinal cancer
36695975,breast cancer
36695945,infertility
36695945,breast cancer
36695945,cancer
36695902,breast cancer
36695902,intraoperative blood loss
36695902,infection
36695825,cancer
36695825,colorectal polyp
36695825,breast cancer
36695825,colorectal polyps
36695824,breast cancer
36695824,depressive symptoms
36695647,breast cancer
36695647,cem scheduling
36695641,breast cancer
36695641,tumor
36695641,breast tumor
36695641,tnbc tumors
36695424,breast cancer
36695404,breast cancer
36695404,cancers
36695306,ductal carcinoma
36695306,noninvasive malignant breast disease
36695306,invasive breast cancer
36695306,toxicity
36695306,tumor
36695128,breast cancer
36695128,obesity
36695128,metabolic syndrome
36695128,hepatic steatosis
36695128,thigh myosteatosis
36695088,breast cancer
36695032,tumours
36695032,cancer
36695032,tumour
36694990,cancer
36694990,malignancy
36694990,deprive tumours
36694990,aggressive mcf7 cancer
36694990,tumour
36694987,axillary web syndrome
36694987,breast cancer
36694987,pain
36694987,painful
36694940,human breast cancer
36694918,latina breast cancer
36694918,hereditary breast and ovarian cancer
36694918,hereditary cancer
36694918,hereditary breast and ovarian cancers
36694918,cancer
36694785,breast diseases
36694785,cancer
36694785,benign breast diseases
36694772,breast cancer mcf-7
36694772,breast cancer
36694772,cytotoxicity
36694772,cancer
36694726,adenocarcinoma
36694726,deadly disease
36694726,cancer
36694702,prostate cancer
36694702,cancer
36694702,"ovarian, osteosarcoma"
36694702,prostate cancers
36694702,metastasis of prostate cancer
36694697,gastric cancers
36694697,breast cancer
36694697,gastric cancer
36694697,cancers
36694697,tumors
36694697,tumor
36694697,breast cancers
36694674,breast cancer
36694674,cancer
36694670,cancer
36694670,breast cancer
36694670,situ cancer
36694670,tumor
36694670,breast tumors
36694633,tumors
36694633,alzheimer's disease
36694633,parkinson's disease
36694633,tumor
36694633,tumor diseases
36694535,postoperative seroma
36694535,breast cancer
36694535,seroma
36694511,synchronous primary malignancy
36694511,malignant tumors
36694511,tumors synchronously
36694511,malignancy
36694511,colon
36694497,primary breast lymphoma
36694497,lymphoma
36694497,cancers
36694497,breast cancers
36694497,breast lymphoma
36694497,breast lymphomas
36694497,lymphomas
36694497,b-cell lymphoma
36694417,fasciitis
36694417,periosteal fasciitis
36694417,nodular fasciitis
36694417,breast carcinoma
36694417,chondrosarcoma
36694417,tumor
36694417,osteoblastic
36694417,neoplasms
36694356,breast cancer
36694240,breast cancer
36694240,cancer
36694240,calcification in breast cancer
36694223,breast cancer
36694223,breast cancers
36694222,breast cancer
36694222,non-breast cancer death
36694222,non-breast cancer
36694222,death
36694222,mortality
36694221,breast cancer
36694221,tumors
36694221,tumor
36694221,breast cancer tumors
36694207,breast cancer
36694207,cancer
36694207,foreign body injury
36694207,mental disorders disease
36694205,skin flap ischemia necrosis
36694205,ischemia necrosis
36694205,breast cancer
36694205,ischemia
36694205,necrosis
36694205,blood loss
36694138,breast abscess
36694138,reptiles of pyogranulomatous infections
36694138,painless breast abcess
36694138,bleeding
36694138,hematic telorrhea
36694138,breast cancer
36694011,breast cancer
36694011,cancer
36694011,death
36694011,toxicity
36694005,breast cancers
36694005,liver homeostasis
36694005,solid cancers remotely disrupt liver homeostasis
36694005,cancers
36694005,liver zonation
36694005,cancer
36693953,breast cancer
36693953,breast diseases
36693953,ductal carcinoma in situ
36693953,invasive breast cancer
36693953,invasive cancers
36693953,invasive breast cancers
36693953,breast cancers
36693952,breast cancer
36693952,tnbc
36693944,breast cancer
36693944,breast tumors
36693879,glioma
36693879,breast cancer
36693879,prostate cancer
36693877,breast cancer
36693877,breast tumors
36693877,pain
36693842,tumor
36693842,cancer
36693842,tumors
36693842,breast tumors
36693820,breast cancer
36693820,cancers
36693820,tumors
36693820,tumor
36693820,cancer
36693788,cancer
36693714,papillomatous breast lesions
36693714,cancer
36693714,papillomas
36693714,hyperplasia
36693714,ductal carcinoma
36693714,ccl
36693714,papilloma
36693714,breast neoplasias
36693540,tumorectomy
36693540,breast cancer
36693540,left breast invasive ductal carcinoma
36693540,swelling
36693492,breast cancer
36693492,tumor
36693492,malignancy
36693438,cytotoxicity
36693438,cancer
36693438,breast cancer
36693438,dha
36693286,cancer
36693286,tumor
36693216,cancers
36693216,glioblastoma
36693216,breast cancer
36693216,melanoma
36693216,cancer
36693216,ovarian cancer
36693216,cytotoxicity
36693216,tumor
36693209,breast cancers
36693209,tumors
36693209,breast cancer
36693209,toxicity
36693209,her2-low breast cancer
36693175,breast cancer
36693175,tumor
36693175,mbc
36693175,blood tumor
36693152,cancers
36693152,tumors
36693152,cancer
36693152,breast tumors
36693073,breast cancer
36693068,invasive breast carcinoma
36693068,tumor
36693068,metastases
36693068,lymphovascular niche
36693068,invasive breast cancer
36693064,breast cancer
36693064,tumour
36693064,leukaemia
36693064,ddp breast cancer
36693064,cancer
36692970,lung adenocarcinoma
36692970,breast cancer
36692956,breast cancer
36692956,metastases
36692956,bone metastases
36692882,mortality
36692882,breast cancer
36692882,white breast cancer
36692882,cancer
36692882,deaths
36692882,black breast cancer
36692820,cardiotoxicity of anti-cancer
36692820,cancer
36692820,toxicities of cancer
36692820,cardiotoxicity across multiple disease
36692820,heart failure
36692820,breast cancer
36692820,lung cancer
36692820,lymphoma
36692820,cardiotoxicity
36692820,toxicity
36692820,cardiotoxic
36692704,cancer
36692704,lci
36692704,prostate cancers
36692704,breast cancer
36692668,breast cancer
36692668,cancer
36692668,iv disease
36692668,death
36692643,lung adenocarcinoma
36692643,cancer
36692642,tumor
36692642,breast cancer
36692641,breast cancer
36692641,high tumoral
36692626,breast cancer
36692626,cancer
36692626,smd
36692585,tumor
36692585,cancer
36692585,cha
36692585,malignant breast cancers
36692548,breast cancer
36692548,cancer
36692548,toxicities
36692485,cancer
36692485,breast cancer
36692485,cancer stemness
36692485,tumor
36692465,arrest
36692465,breast cancer
36692465,malignant tumors
36692465,cancer
36692465,tumor
36692349,metastasis of breast cancer
36692349,breast cancer
36692349,cystic metastases
36692349,oral lesions
36692298,high breast cancer
36692298,cancer
36692298,breast cancer
36692150,mps
36692120,breast cancer
36692120,cancer
36692120,tumors
36692120,immunogenic cell death
36692120,icd
36692120,tumor
36692120,icds
36691927,cancer
36691927,breast cancer
36691884,her2-low breast cancer
36691884,breast cancer
36691884,her2-low disease
36691884,tumors
36691884,toxicities
36691884,lung disease
36691884,ild
36691829,cancer
36691829,breast cancer
36691829,pancreatic cancer
36691829,breast carcinoma
36691829,pancreatic tumor
36691829,cancers
36691586,rethinking pityriasis rubra
36691586,paraneoplastic syndrome
36691586,pityriasis rubra pilaris
36691586,malignancy
36691572,breast cancer
36691572,tumor
36691537,breast cancer
36691516,cancer
36691516,covid
36691511,cancer
36691410,cardiomyopathy
36691410,breast cancer
36691410,heart failure
36691410,hf
36691410,mortality
36691400,endometrial intraepithelial neoplasia
36691400,endometrial cancer
36691400,endometrial intraepithelial neoplasia and endometrial cancer
36691400,abnormal bleeding
36691400,bleeding
36691400,obesity
36691400,hypertension
36691400,diabetes mellitus
36691400,breast cancer
36691400,abnormal uterine bleeding
36691400,endometrial lesions
36691400,cancer
36691400,cancerous diseases
36691400,precancerous disease
36691339,breast cancer
36691113,melanoma stemness
36691113,cancer
36691113,melanoma
36691113,cancers
36691113,tumor
36691113,melanomas
36691077,cancer
36691077,breast malignancy
36691073,luminal breast cancer
36691073,cancer
36691073,tumor
36691073,breast cancer
36691057,breast cancer
36691057,hiv
36691057,obesity
36691057,hypertension
36691057,diabetes
36691057,cerebrovascular diseases
36691057,cvd
36691057,asthma/chronic obstructive pulmonary disease
36691057,tuberculosis
36691014,breast cancer
36691014,cancers
36691014,death
36691014,anxiety
36691014,pain
36691014,fatigue
36691014,depression
36691014,cybersickness symptoms
36690978,seizures
36690978,breast cancer
